time,signal
8.367000000000000881e+00,-2.805793716527558712e-01
8.368000000000000327e+00,-3.145775566429758197e-01
8.368999999999999773e+00,-3.140680431465177613e-01
8.370000000000000995e+00,-3.454713929299256803e-01
8.371000000000000441e+00,-3.618623897925464794e-01
8.371999999999999886e+00,-4.322410938210347053e-01
8.372999999999999332e+00,-4.774434598120108064e-01
8.374000000000000554e+00,-4.043219728580380035e-01
8.375000000000000000e+00,-4.059084501886714991e-01
8.375999999999999446e+00,-4.522532485952124315e-01
8.377000000000000668e+00,-3.617178604728210067e-01
8.378000000000000114e+00,-3.998099243937341951e-01
8.378999999999999559e+00,-3.128282711780763781e-01
8.380000000000000782e+00,-3.131756885254362577e-01
8.381000000000000227e+00,-2.531094436632913003e-01
8.381999999999999673e+00,-2.518518768677214803e-01
8.383000000000000895e+00,-2.332132437438361738e-01
8.384000000000000341e+00,-1.916247594975953872e-01
8.384999999999999787e+00,-1.919190848126272886e-01
8.386000000000001009e+00,-2.214723098229507137e-01
8.387000000000000455e+00,-1.953667689608476477e-01
8.387999999999999901e+00,-2.412664158154742000e-01
8.388999999999999346e+00,-2.434111489254419947e-01
8.390000000000000568e+00,-2.785195126339704008e-01
8.391000000000000014e+00,-3.209248626374427982e-01
8.391999999999999460e+00,-3.470289508395600353e-01
8.393000000000000682e+00,-3.332830753310267458e-01
8.394000000000000128e+00,-3.737076805965510173e-01
8.394999999999999574e+00,-3.501512435213075536e-01
8.396000000000000796e+00,-3.846724264435402718e-01
8.397000000000000242e+00,-3.456820513182854993e-01
8.397999999999999687e+00,-3.170430315897763140e-01
8.399000000000000909e+00,-2.892666150384818891e-01
8.400000000000000355e+00,-2.616519804074113886e-01
8.400999999999999801e+00,-2.349941090825615753e-01
8.402000000000001023e+00,-1.817576877024979221e-01
8.403000000000000469e+00,-1.553177875855661916e-01
8.403999999999999915e+00,-1.213257074625467558e-01
8.404999999999999361e+00,-1.314157110324883637e-01
8.406000000000000583e+00,-1.411043136462414860e-01
8.407000000000000028e+00,-1.274008352823949308e-01
8.407999999999999474e+00,-1.643646670091582496e-01
8.409000000000000696e+00,-1.646844580618573861e-01
8.410000000000000142e+00,-1.760968234704381186e-01
8.410999999999999588e+00,-2.407813949898450212e-01
8.412000000000000810e+00,-2.746479588217364820e-01
8.413000000000000256e+00,-2.593517987442479633e-01
8.413999999999999702e+00,-2.760619030947385477e-01
8.415000000000000924e+00,-3.192260505476389731e-01
8.416000000000000369e+00,-2.648253664828909004e-01
8.416999999999999815e+00,-2.326691065265235614e-01
8.418000000000001037e+00,-2.357083576758301213e-01
8.419000000000000483e+00,-1.709660305656005852e-01
8.419999999999999929e+00,-1.620179422068398767e-01
8.420999999999999375e+00,-1.373174966105910610e-01
8.422000000000000597e+00,-1.089281348693002527e-01
8.423000000000000043e+00,-6.441197549513155707e-02
8.423999999999999488e+00,-6.630760754718942329e-02
8.425000000000000711e+00,-3.579203269858724501e-02
8.426000000000000156e+00,-3.113219779162076928e-02
8.426999999999999602e+00,-2.133554619611399694e-02
8.428000000000000824e+00,-7.463768536650244867e-02
8.429000000000000270e+00,-7.544586875171734042e-02
8.429999999999999716e+00,-1.564123911122971555e-01
8.431000000000000938e+00,-1.968568358962692333e-01
8.432000000000000384e+00,-1.902443921504474444e-01
8.432999999999999829e+00,-1.861464866377525174e-01
8.434000000000001052e+00,-2.083761665085202275e-01
8.435000000000000497e+00,-2.035339883614979417e-01
8.435999999999999943e+00,-1.426831926259813366e-01
8.436999999999999389e+00,-1.621673718401911990e-01
8.438000000000000611e+00,-1.695702425677920455e-01
8.439000000000000057e+00,-1.052230780303023555e-01
8.439999999999999503e+00,-1.280778894175447491e-01
8.441000000000000725e+00,-1.740739677752325965e-02
8.442000000000000171e+00,1.449672661894446657e-02
8.442999999999999616e+00,2.661633384377330713e-02
8.444000000000000838e+00,2.742456579810539918e-02
8.445000000000000284e+00,3.723618461305765182e-02
8.445999999999999730e+00,1.330769074872881208e-03
8.447000000000000952e+00,1.664241926824022721e-02
8.448000000000000398e+00,6.769777186164727123e-03
8.448999999999999844e+00,1.629930182873655375e-03
8.449999999999999289e+00,-5.183013282990906606e-02
8.451000000000000512e+00,-9.182407667619681135e-02
8.451999999999999957e+00,-1.297697909420093276e-01
8.452999999999999403e+00,-1.077876218184384560e-01
8.454000000000000625e+00,-1.292781825376262128e-01
8.455000000000000071e+00,-1.570142824920691960e-01
8.455999999999999517e+00,-7.952660022327770473e-02
8.457000000000000739e+00,-1.173030222709442877e-01
8.458000000000000185e+00,-7.346479228454705357e-02
8.458999999999999631e+00,-1.175039889793491263e-02
8.460000000000000853e+00,-1.749840477817437645e-03
8.461000000000000298e+00,4.810638151552446007e-02
8.461999999999999744e+00,5.303450340573151456e-02
8.463000000000000966e+00,1.047923756929773909e-01
8.464000000000000412e+00,1.093710746237772508e-01
8.464999999999999858e+00,1.407975081389289396e-01
8.465999999999999304e+00,1.092361814667027892e-01
8.467000000000000526e+00,1.224824835205338552e-01
8.467999999999999972e+00,8.914564552670681263e-02
8.468999999999999417e+00,3.083603423651664135e-02
8.470000000000000639e+00,3.819748877072560306e-02
8.471000000000000085e+00,9.646970653384729505e-03
8.471999999999999531e+00,8.212373546318159356e-03
8.473000000000000753e+00,-3.135673862309486248e-02
8.474000000000000199e+00,-4.421621459769188578e-02
8.474999999999999645e+00,-4.522437805371815056e-02
8.476000000000000867e+00,-6.009087692313709594e-02
8.477000000000000313e+00,-2.564643470320149277e-02
8.477999999999999758e+00,1.585491969357211151e-02
8.479000000000000981e+00,2.583664205489139692e-02
8.480000000000000426e+00,7.935844846399441044e-02
8.480999999999999872e+00,1.217312340401617010e-01
8.481999999999999318e+00,1.537968098278434947e-01
8.483000000000000540e+00,1.997155925459122017e-01
8.483999999999999986e+00,1.777560556614479759e-01
8.484999999999999432e+00,2.013751085306025868e-01
8.486000000000000654e+00,1.981411426603289505e-01
8.487000000000000099e+00,1.800657441750181109e-01
8.487999999999999545e+00,1.651895290279181971e-01
8.489000000000000767e+00,9.743420613174533229e-02
8.490000000000000213e+00,9.260499990210341315e-02
8.490999999999999659e+00,9.537989501938146097e-02
8.492000000000000881e+00,5.251368151154472280e-02
8.493000000000000327e+00,7.972746082949802582e-02
8.493999999999999773e+00,5.084982147934040408e-02
8.495000000000000995e+00,1.276894610650691764e-02
8.496000000000000441e+00,1.858451650549282352e-02
8.496999999999999886e+00,9.213402298074951924e-02
8.497999999999999332e+00,1.049094780297306628e-01
8.499000000000000554e+00,1.108448314136359358e-01
8.500000000000000000e+00,1.856538466360259931e-01
8.500999999999999446e+00,1.760440532180841955e-01
8.502000000000000668e+00,2.641611588058105919e-01
8.503000000000000114e+00,2.199150539191640497e-01
8.503999999999999559e+00,2.960542298385947513e-01
8.505000000000000782e+00,2.787253308531478235e-01
8.506000000000000227e+00,2.583360478521360970e-01
8.506999999999999673e+00,2.664068227980678771e-01
8.508000000000000895e+00,2.173823648942984355e-01
8.509000000000000341e+00,2.212641018712482033e-01
8.509999999999999787e+00,1.999075799807261689e-01
8.511000000000001009e+00,1.803803167091984627e-01
8.512000000000000455e+00,1.440868512280014668e-01
8.512999999999999901e+00,1.282838813497641228e-01
8.513999999999999346e+00,9.349913941326130906e-02
8.515000000000000568e+00,1.192344681406077578e-01
8.516000000000000014e+00,1.273222955755429486e-01
8.516999999999999460e+00,1.572520278097041813e-01
8.518000000000000682e+00,1.550811566625666382e-01
8.519000000000000128e+00,1.933803013855759922e-01
8.519999999999999574e+00,2.442206546581377202e-01
8.521000000000000796e+00,2.452628013204418977e-01
8.522000000000000242e+00,3.331284156738133495e-01
8.522999999999999687e+00,2.679127473410461424e-01
8.524000000000000909e+00,3.324142380633127725e-01
8.525000000000000355e+00,3.334193873813987019e-01
8.525999999999999801e+00,3.556616996681853937e-01
8.527000000000001023e+00,3.299782138549151589e-01
8.528000000000000469e+00,3.120701466802387469e-01
8.528999999999999915e+00,3.045889206278979966e-01
8.529999999999999361e+00,3.088769836174388161e-01
8.531000000000000583e+00,2.590966655266108143e-01
8.532000000000000028e+00,2.084656226593168682e-01
8.532999999999999474e+00,1.915205748780827166e-01
8.534000000000000696e+00,1.918688319713167667e-01
8.535000000000000142e+00,2.019984176085784788e-01
8.535999999999999588e+00,1.776559992953188061e-01
8.537000000000000810e+00,1.815221211843551785e-01
8.538000000000000256e+00,2.212004330617529657e-01
8.538999999999999702e+00,2.369089337225109004e-01
8.540000000000000924e+00,2.981325958675580812e-01
8.541000000000000369e+00,2.998813718945243512e-01
8.541999999999999815e+00,3.677567935133895238e-01
8.543000000000001037e+00,3.699798514590291187e-01
8.544000000000000483e+00,3.801254948298284919e-01
8.544999999999999929e+00,4.294057089981389019e-01
8.545999999999999375e+00,3.986497062951182002e-01
8.547000000000000597e+00,4.064314119286880356e-01
8.548000000000000043e+00,4.168674324948348220e-01
8.548999999999999488e+00,3.414257692295294411e-01
8.550000000000000711e+00,3.637388232239486263e-01
8.551000000000000156e+00,2.865471598730353620e-01
8.551999999999999602e+00,2.777601997359481767e-01
8.553000000000000824e+00,2.314800418810369909e-01
8.554000000000000270e+00,2.178248891052481095e-01
8.554999999999999716e+00,2.305220766721206294e-01
8.556000000000000938e+00,3.051367647873539646e-01
8.557000000000000384e+00,2.383243278409166721e-01
8.557999999999999829e+00,3.166097749018118579e-01
8.559000000000001052e+00,3.294342392949661802e-01
8.560000000000000497e+00,3.544659437179896178e-01
8.560999999999999943e+00,4.016126977698268874e-01
8.561999999999999389e+00,4.265434805880409241e-01
8.563000000000000611e+00,4.633437905753499675e-01
8.564000000000000057e+00,4.707178167493334398e-01
8.564999999999999503e+00,4.527645540485633058e-01
8.566000000000000725e+00,4.567671171447727496e-01
8.567000000000000171e+00,4.493030166816579518e-01
8.567999999999999616e+00,4.330475620105524448e-01
8.569000000000000838e+00,4.396892539263400068e-01
8.570000000000000284e+00,3.900425689226526549e-01
8.570999999999999730e+00,3.849608962000036771e-01
8.572000000000000952e+00,3.163431797631233722e-01
8.573000000000000398e+00,3.082381186361305425e-01
8.573999999999999844e+00,2.599117167250464266e-01
8.575000000000001066e+00,2.945141312301348124e-01
8.576000000000000512e+00,2.938101114410350267e-01
8.576999999999999957e+00,3.018497890012890594e-01
8.577999999999999403e+00,3.227781504058741535e-01
8.579000000000000625e+00,3.565603278966603118e-01
8.580000000000000071e+00,4.199651391011420265e-01
8.580999999999999517e+00,4.544254404492227839e-01
8.582000000000000739e+00,4.811546715488730364e-01
8.583000000000000185e+00,4.899958801155597232e-01
8.583999999999999631e+00,4.750345924323878255e-01
8.585000000000000853e+00,5.743984133859263430e-01
8.586000000000000298e+00,5.320341695300169205e-01
8.586999999999999744e+00,5.326412881878919148e-01
8.588000000000000966e+00,4.619729086576441213e-01
8.589000000000000412e+00,4.776192075922733316e-01
8.589999999999999858e+00,4.204165230720142143e-01
8.590999999999999304e+00,3.933152588054321663e-01
8.592000000000000526e+00,3.665835677237165302e-01
8.592999999999999972e+00,3.620549013724134180e-01
8.593999999999999417e+00,3.320938681656444569e-01
8.595000000000000639e+00,3.326020344397051520e-01
8.596000000000000085e+00,3.392745303330596540e-01
8.596999999999999531e+00,3.696263401954480998e-01
8.598000000000000753e+00,3.682738468662555276e-01
8.599000000000000199e+00,4.166082511152432444e-01
8.599999999999999645e+00,4.663975880602926338e-01
8.601000000000000867e+00,4.802382849959188071e-01
8.602000000000000313e+00,5.082705482305780453e-01
8.602999999999999758e+00,5.516207804202684084e-01
8.604000000000000981e+00,5.712823533214145266e-01
8.605000000000000426e+00,6.050024704376902873e-01
8.605999999999999872e+00,5.733814651869901802e-01
8.606999999999999318e+00,5.642332207601996608e-01
8.608000000000000540e+00,5.026964883796821715e-01
8.608999999999999986e+00,4.665632087062266398e-01
8.609999999999999432e+00,4.913024382775398324e-01
8.611000000000000654e+00,4.158041039840217890e-01
8.612000000000000099e+00,3.853716230879563609e-01
8.612999999999999545e+00,4.003124574802624513e-01
8.614000000000000767e+00,4.026998265275387734e-01
8.615000000000000213e+00,3.601791267053585655e-01
8.615999999999999659e+00,3.858487846822418743e-01
8.617000000000000881e+00,4.106752853654879187e-01
8.618000000000000327e+00,3.940993361730842359e-01
8.618999999999999773e+00,4.400118312437116264e-01
8.620000000000000995e+00,4.471544858175006132e-01
8.621000000000000441e+00,5.011149674803881959e-01
8.621999999999999886e+00,5.546774120068670433e-01
8.622999999999999332e+00,5.899011241700331531e-01
8.624000000000000554e+00,5.850272174547044290e-01
8.625000000000000000e+00,5.593752630844639473e-01
8.625999999999999446e+00,5.870092517536419363e-01
8.627000000000000668e+00,5.576294443012032032e-01
8.628000000000000114e+00,5.319858427598476158e-01
8.628999999999999559e+00,5.286157540325810977e-01
8.630000000000000782e+00,4.893727560445525482e-01
8.631000000000000227e+00,4.660929937438432202e-01
8.631999999999999673e+00,4.456921085521030057e-01
8.633000000000000895e+00,4.194526081505595139e-01
8.634000000000000341e+00,3.923735247574967611e-01
8.634999999999999787e+00,3.558334753713852106e-01
8.636000000000001009e+00,4.061211750921233099e-01
8.637000000000000455e+00,4.106749948569483610e-01
8.637999999999999901e+00,4.748784967103990562e-01
8.638999999999999346e+00,4.500882663705111919e-01
8.640000000000000568e+00,4.791064100643738222e-01
8.641000000000000014e+00,5.426824009949642313e-01
8.641999999999999460e+00,5.377241907339641580e-01
8.643000000000000682e+00,5.576337989731274813e-01
8.644000000000000128e+00,5.790388473079215448e-01
8.644999999999999574e+00,6.415264142423358074e-01
8.646000000000000796e+00,5.811974188082704718e-01
8.647000000000000242e+00,6.029039262068257576e-01
8.647999999999999687e+00,5.646092109330284048e-01
8.649000000000000909e+00,5.745927768631579058e-01
8.650000000000000355e+00,5.060113529410974476e-01
8.650999999999999801e+00,4.727023243140862085e-01
8.652000000000001023e+00,4.515804328550913072e-01
8.653000000000000469e+00,4.363916739436931036e-01
8.653999999999999915e+00,3.952156649936822141e-01
8.654999999999999361e+00,4.099991939685108111e-01
8.656000000000000583e+00,3.638461698319020998e-01
8.657000000000000028e+00,4.192521597740350159e-01
8.657999999999999474e+00,4.461503767549450661e-01
8.659000000000000696e+00,4.831608270716644116e-01
8.660000000000000142e+00,5.226613540989952789e-01
8.660999999999999588e+00,4.939000778597694152e-01
8.662000000000000810e+00,5.614720646411055505e-01
8.663000000000000256e+00,5.920501737350208904e-01
8.663999999999999702e+00,5.689848268146937560e-01
8.665000000000000924e+00,6.272144154254905013e-01
8.666000000000000369e+00,5.704061752863796020e-01
8.666999999999999815e+00,5.900527162857838182e-01
8.668000000000001037e+00,5.377108580623882750e-01
8.669000000000000483e+00,5.402052423838291650e-01
8.669999999999999929e+00,4.943145042154552526e-01
8.670999999999999375e+00,4.466233168218889937e-01
8.672000000000000597e+00,4.368054079131419853e-01
8.673000000000000043e+00,4.301250695945131319e-01
8.673999999999999488e+00,4.043938901400166430e-01
8.675000000000000711e+00,4.235054762638290615e-01
8.676000000000000156e+00,3.954431663195776547e-01
8.676999999999999602e+00,4.248083515314218794e-01
8.678000000000000824e+00,4.037289508896077517e-01
8.679000000000000270e+00,4.536497560435558962e-01
8.679999999999999716e+00,4.751916664040747862e-01
8.681000000000000938e+00,5.123311219474520062e-01
8.682000000000000384e+00,5.575410822174216019e-01
8.682999999999999829e+00,5.404107841986155458e-01
8.684000000000001052e+00,5.728175052709552073e-01
8.685000000000000497e+00,5.714484259572054636e-01
8.685999999999999943e+00,5.820772922802076588e-01
8.686999999999999389e+00,5.838469393483816106e-01
8.688000000000000611e+00,5.626059528994367120e-01
8.689000000000000057e+00,5.065095451313986752e-01
8.689999999999999503e+00,4.700944378441553884e-01
8.691000000000000725e+00,4.371922308716231220e-01
8.692000000000000171e+00,3.897992840847888107e-01
8.692999999999999616e+00,3.962071036649258970e-01
8.694000000000000838e+00,3.672891948417026375e-01
8.695000000000000284e+00,3.518227906248942993e-01
8.695999999999999730e+00,3.537267504577131794e-01
8.697000000000000952e+00,4.093561094713313864e-01
8.698000000000000398e+00,4.276624865815887855e-01
8.698999999999999844e+00,4.211996379309452254e-01
8.700000000000001066e+00,4.538755682771193345e-01
8.701000000000000512e+00,4.716106729464366598e-01
8.701999999999999957e+00,5.191336436190092662e-01
8.702999999999999403e+00,5.400763784749783580e-01
8.704000000000000625e+00,5.134131510633548334e-01
8.705000000000000071e+00,5.655664552341350682e-01
8.705999999999999517e+00,5.282039912585612118e-01
8.707000000000000739e+00,5.539100298470152062e-01
8.708000000000000185e+00,5.250287563875037922e-01
8.708999999999999631e+00,4.614378087024584851e-01
8.710000000000000853e+00,4.466205045736555412e-01
8.711000000000000298e+00,3.978181169576604503e-01
8.711999999999999744e+00,3.475105234552022804e-01
8.713000000000000966e+00,3.628773277161163602e-01
8.714000000000000412e+00,3.197206338726337194e-01
8.714999999999999858e+00,3.314531679140091391e-01
8.715999999999999304e+00,3.353659900972363328e-01
8.717000000000000526e+00,3.601109844367715862e-01
8.717999999999999972e+00,3.784165610062341090e-01
8.718999999999999417e+00,3.987042612724519541e-01
8.720000000000000639e+00,4.572184565046064630e-01
8.721000000000000085e+00,4.764553065156292289e-01
8.721999999999999531e+00,4.966542192819666246e-01
8.723000000000000753e+00,5.103740383042668638e-01
8.724000000000000199e+00,5.188300000804368928e-01
8.724999999999999645e+00,4.987642529901878952e-01
8.726000000000000867e+00,5.269517706627697695e-01
8.727000000000000313e+00,4.653380456748072991e-01
8.727999999999999758e+00,4.515095781580565348e-01
8.729000000000000981e+00,4.385286147104626164e-01
8.730000000000000426e+00,4.131372049703752047e-01
8.730999999999999872e+00,4.010714197004724424e-01
8.731999999999999318e+00,3.404919225151712414e-01
8.733000000000000540e+00,3.043614119165646836e-01
8.733999999999999986e+00,3.166407525037078230e-01
8.734999999999999432e+00,2.887904372394419772e-01
8.736000000000000654e+00,2.974985964702277497e-01
8.737000000000000099e+00,3.085157017332362250e-01
8.737999999999999545e+00,2.909519289771124173e-01
8.739000000000000767e+00,3.496194247574049285e-01
8.740000000000000213e+00,3.721722407684560641e-01
8.740999999999999659e+00,4.213579407305938496e-01
8.742000000000000881e+00,4.416365944908766661e-01
8.743000000000000327e+00,4.928799688832197212e-01
8.743999999999999773e+00,4.710300984588199902e-01
8.745000000000000995e+00,4.924551573876240207e-01
8.746000000000000441e+00,4.296178513001821520e-01
8.746999999999999886e+00,4.635511031560578532e-01
8.747999999999999332e+00,3.997889183447042027e-01
8.749000000000000554e+00,3.602975491748945935e-01
8.750000000000000000e+00,3.768672437366141215e-01
8.750999999999999446e+00,3.204417909895909133e-01
8.752000000000000668e+00,3.000550903193289765e-01
8.753000000000000114e+00,2.816467918972282991e-01
8.753999999999999559e+00,2.488860162603214188e-01
8.755000000000000782e+00,2.476784528177905786e-01
8.756000000000000227e+00,2.374360964694368636e-01
8.756999999999999673e+00,2.448144572150886544e-01
8.758000000000000895e+00,2.678035387054882310e-01
8.759000000000000341e+00,2.739691290711961935e-01
8.759999999999999787e+00,2.838861567469222469e-01
8.761000000000001009e+00,3.540598968889234199e-01
8.762000000000000455e+00,3.686398408634966040e-01
8.762999999999999901e+00,3.837388394947888748e-01
8.763999999999999346e+00,4.420294648647301594e-01
8.765000000000000568e+00,4.027902326179298997e-01
8.766000000000000014e+00,3.919920672776511794e-01
8.766999999999999460e+00,3.824996545513535406e-01
8.768000000000000682e+00,3.628917392391354246e-01
8.769000000000000128e+00,3.159438368893354721e-01
8.769999999999999574e+00,3.017359766892687145e-01
8.771000000000000796e+00,2.527605071785385960e-01
8.772000000000000242e+00,1.998067416782930705e-01
8.772999999999999687e+00,2.211706092703659143e-01
8.774000000000000909e+00,1.447853923352765415e-01
8.775000000000000355e+00,2.027670607581477935e-01
8.775999999999999801e+00,1.926822072679630904e-01
8.777000000000001023e+00,1.668209539851773782e-01
8.778000000000000469e+00,1.959380404466045944e-01
8.778999999999999915e+00,2.286204221820209437e-01
8.779999999999999361e+00,2.517166010398999010e-01
8.781000000000000583e+00,3.004324593376329067e-01
8.782000000000000028e+00,3.272368558089554513e-01
8.782999999999999474e+00,3.264949648891038447e-01
8.784000000000000696e+00,3.455826448760250802e-01
8.785000000000000142e+00,3.539725279181341611e-01
8.785999999999999588e+00,3.154827533087206648e-01
8.787000000000000810e+00,3.090706683561116330e-01
8.788000000000000256e+00,2.984513472484625618e-01
8.788999999999999702e+00,2.458456420723426628e-01
8.790000000000000924e+00,2.109649550995244816e-01
8.791000000000000369e+00,2.078548107171112325e-01
8.791999999999999815e+00,1.443414657756589559e-01
8.793000000000001037e+00,1.560065631374571438e-01
8.794000000000000483e+00,1.276913750118688629e-01
8.794999999999999929e+00,1.030165761082399434e-01
8.795999999999999375e+00,1.099928046217737432e-01
8.797000000000000597e+00,1.030249453986183117e-01
8.798000000000000043e+00,1.305361886237102476e-01
8.798999999999999488e+00,1.223387793731693790e-01
8.800000000000000711e+00,1.558451417477084155e-01
8.801000000000000156e+00,2.133241268084246911e-01
8.801999999999999602e+00,2.364724856749436110e-01
8.803000000000000824e+00,2.207598065441096213e-01
8.804000000000000270e+00,2.409803144139724129e-01
8.804999999999999716e+00,2.705464598922526775e-01
8.806000000000000938e+00,2.724834073583389804e-01
8.807000000000000384e+00,2.543306868528835141e-01
8.807999999999999829e+00,2.093002390727459749e-01
8.809000000000001052e+00,1.929219975252305097e-01
8.810000000000000497e+00,1.401022280005844445e-01
8.810999999999999943e+00,1.127005182799845906e-01
8.811999999999999389e+00,9.474243234389986834e-02
8.813000000000000611e+00,2.767655559006317045e-02
8.814000000000000057e+00,3.837145343036980905e-02
8.814999999999999503e+00,2.762315250101823882e-02
8.816000000000000725e+00,4.243053535686178157e-02
8.817000000000000171e+00,2.755382583359843041e-02
8.817999999999999616e+00,7.143338094645121372e-02
8.819000000000000838e+00,4.738722078506162755e-02
8.820000000000000284e+00,1.462881862404806499e-01
8.820999999999999730e+00,1.198955452081907208e-01
8.822000000000000952e+00,1.363674657236133847e-01
8.823000000000000398e+00,1.895753090562198595e-01
8.823999999999999844e+00,1.763856465146686203e-01
8.825000000000001066e+00,1.608692595546314663e-01
8.826000000000000512e+00,1.618237896377029972e-01
8.826999999999999957e+00,1.592175921161882168e-01
8.827999999999999403e+00,1.286082644510712636e-01
8.829000000000000625e+00,1.070896169986676888e-01
8.830000000000000071e+00,4.904292432629932946e-02
8.830999999999999517e+00,3.658868989982288350e-02
8.832000000000000739e+00,1.520429045007843510e-02
8.833000000000000185e+00,-2.752205054225307507e-02
8.833999999999999631e+00,-4.308863438657332262e-02
8.835000000000000853e+00,-2.266674316513248022e-02
8.836000000000000298e+00,-7.075319625446213623e-02
8.836999999999999744e+00,-4.752275478260827024e-02
8.838000000000000966e+00,-2.143318248598685694e-02
8.839000000000000412e+00,2.638770266321772973e-02
8.839999999999999858e+00,1.316616857146115857e-02
8.840999999999999304e+00,7.816961542326973655e-02
8.842000000000000526e+00,1.021336658080623794e-01
8.842999999999999972e+00,7.351607294128179038e-02
8.843999999999999417e+00,1.086433973051453561e-01
8.845000000000000639e+00,9.105608692355719735e-02
8.846000000000000085e+00,9.547677041734324577e-02
8.846999999999999531e+00,1.105255068362441390e-01
8.848000000000000753e+00,7.083896435239928069e-02
8.849000000000000199e+00,2.633678081362249290e-02
8.849999999999999645e+00,1.234485828412456958e-02
8.851000000000000867e+00,-8.544980023234277633e-02
8.852000000000000313e+00,-9.851147010550218019e-02
8.852999999999999758e+00,-9.196926462594084972e-02
8.854000000000000981e+00,-9.383897602412367978e-02
8.855000000000000426e+00,-1.283189810539986098e-01
8.855999999999999872e+00,-1.609126783836274943e-01
8.856999999999999318e+00,-1.025695089753808770e-01
8.858000000000000540e+00,-1.059520959748440627e-01
8.858999999999999986e+00,-1.096963163688741139e-01
8.859999999999999432e+00,-4.757678895396655339e-02
8.861000000000000654e+00,-3.805062580856991006e-02
8.862000000000000099e+00,-2.160654101066855626e-02
8.862999999999999545e+00,1.421522520564477698e-02
8.864000000000000767e+00,-1.123110968438734147e-02
8.865000000000000213e+00,2.406208849872507050e-02
8.865999999999999659e+00,1.742771202031770383e-02
8.867000000000000881e+00,-3.859758327204444728e-02
8.868000000000000327e+00,-3.255107817267700182e-02
8.868999999999999773e+00,-7.322827163555462038e-02
8.870000000000000995e+00,-8.552336268337534797e-02
8.871000000000000441e+00,-1.365820634195050731e-01
8.871999999999999886e+00,-1.294328329187849069e-01
8.872999999999999332e+00,-2.137351288887647804e-01
8.874000000000000554e+00,-1.978468987711964888e-01
8.875000000000000000e+00,-2.137633027307720979e-01
8.875999999999999446e+00,-2.024052850363001199e-01
8.877000000000000668e+00,-2.053488719444249710e-01
8.878000000000000114e+00,-1.641289746900057300e-01
8.878999999999999559e+00,-1.870604924669741764e-01
8.880000000000000782e+00,-1.139101631976354168e-01
8.881000000000000227e+00,-1.414625712385634004e-01
8.881999999999999673e+00,-1.061163183147206535e-01
8.883000000000000895e+00,-7.936058802930075207e-02
8.884000000000000341e+00,-7.054248751208683221e-02
8.884999999999999787e+00,-6.719253874758393530e-02
8.886000000000001009e+00,-8.862327361969474238e-02
8.887000000000000455e+00,-1.035344125393729969e-01
8.887999999999999901e+00,-9.269231984912473798e-02
8.888999999999999346e+00,-1.539443875144971274e-01
8.890000000000000568e+00,-1.952598801687081831e-01
8.891000000000000014e+00,-2.035716028918367060e-01
8.891999999999999460e+00,-2.079741935643894812e-01
8.893000000000000682e+00,-2.714512599491666345e-01
8.894000000000000128e+00,-3.066343217172606828e-01
8.894999999999999574e+00,-3.387800020978340987e-01
8.896000000000000796e+00,-2.847415532944671535e-01
8.897000000000000242e+00,-2.601565010366514441e-01
8.897999999999999687e+00,-2.893680638761519375e-01
8.899000000000000909e+00,-2.003295955656684002e-01
8.900000000000000355e+00,-1.778608632760655950e-01
8.900999999999999801e+00,-1.695889466993778794e-01
8.902000000000001023e+00,-1.742704233153959392e-01
8.903000000000000469e+00,-1.561665983569473226e-01
8.903999999999999915e+00,-1.547847386241870127e-01
8.904999999999999361e+00,-1.211507746245219230e-01
8.906000000000000583e+00,-1.609227061006580362e-01
8.907000000000000028e+00,-1.743254275576650580e-01
8.907999999999999474e+00,-1.874257364317602481e-01
8.909000000000000696e+00,-2.283867230077532284e-01
8.910000000000000142e+00,-2.522279404716503692e-01
8.910999999999999588e+00,-2.508924564990515638e-01
8.912000000000000810e+00,-3.165177074782508648e-01
8.913000000000000256e+00,-3.657384173978289188e-01
8.913999999999999702e+00,-3.627631148333187450e-01
8.915000000000000924e+00,-3.658927766835681217e-01
8.916000000000000369e+00,-3.397930741116654274e-01
8.916999999999999815e+00,-3.388262480568686175e-01
8.918000000000001037e+00,-3.343582493259870114e-01
8.919000000000000483e+00,-3.229051551781477736e-01
8.919999999999999929e+00,-2.961145056413465038e-01
8.920999999999999375e+00,-2.461783494105146686e-01
8.922000000000000597e+00,-2.663618628884004691e-01
8.923000000000000043e+00,-2.040733639681205080e-01
8.923999999999999488e+00,-1.978841126209231194e-01
8.925000000000000711e+00,-1.893091325700073935e-01
8.926000000000000156e+00,-1.656611290164657913e-01
8.926999999999999602e+00,-2.087404763312984968e-01
8.928000000000000824e+00,-2.451050153538942566e-01
8.929000000000000270e+00,-2.793468829066939052e-01
8.929999999999999716e+00,-3.311560399206082139e-01
8.931000000000000938e+00,-3.342661160716862145e-01
8.932000000000000384e+00,-3.764902702714656435e-01
8.932999999999999829e+00,-3.827800093048195351e-01
8.934000000000001052e+00,-4.449416809045828591e-01
8.935000000000000497e+00,-4.343485299187529458e-01
8.935999999999999943e+00,-4.222758042798655520e-01
8.936999999999999389e+00,-3.844517570064279188e-01
8.938000000000000611e+00,-3.876965618242342315e-01
8.939000000000000057e+00,-3.642576096487576409e-01
8.939999999999999503e+00,-3.625671088213811566e-01
8.941000000000000725e+00,-3.309818415221222887e-01
